Sport |Fixfit - Il Fitness a Casa - Abbonamento Premium 12 Mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=118990|44.1|0.1|0.22
Viaggi e Turismo|Starhotels President (GE) **** - Camera SUPERIOR DOPPIA/DUS + 2 ingressi BIGO|https://bitq.it/v2/showcase/prestigioitalia?pp=61939|95.0|0.1|null
Viaggi e Turismo|Starhotels President (GE) **** - Camera SUPERIOR TRIPLA + 3 ingressi BIGO|https://bitq.it/v2/showcase/prestigioitalia?pp=61939|154.0|0.1|null
Viaggi e Turismo|Starhotels President (GE) **** - Camera SUPERIOR TRIPLA + 3 ingressi OPEN Acquario di Genova|https://bitq.it/v2/showcase/prestigioitalia?pp=61939|233.0|0.1|null
Viaggi e Turismo|Starhotels President (GE) **** - Camera SUPERIOR TRIPLA + 3 ingressi BIGO|https://bitq.it/v2/showcase/prestigioitalia?pp=61939|120.0|0.1|null
Viaggi e Turismo|Starhotels Ritz (MI) **** - Camera CLASSIC DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61929|123.0|0.1|null
Viaggi e Turismo|Starhotels Ritz (MI) **** - Camera CLASSIC DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61929|89.0|0.1|null
Viaggi e Turismo|Starhotels Ritz (MI) **** - Camera CLASSIC TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61929|149.0|0.1|null
Viaggi e Turismo|Starhotels Ritz (MI) **** - Camera CLASSIC TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61929|114.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera DELUXE DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|251.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera DELUXE DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|212.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera DELUXE TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|337.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera DELUXE TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|297.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|251.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|212.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|337.0|0.1|null
Viaggi e Turismo|Starhotels Rosa Grand (MI) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61946|297.0|0.1|null
Viaggi e Turismo|Starhotels Savoia Excelsior Palace (TS) **** - Camera CLASSIC DOPPIA/DUS (STR)|https://bitq.it/v2/showcase/prestigioitalia?pp=61949|140.0|0.1|null
Viaggi e Turismo|Starhotels Savoia Excelsior Palace (TS) **** - Camera CLASSIC TRIPLA (STR)|https://bitq.it/v2/showcase/prestigioitalia?pp=61949|200.0|0.1|null
Viaggi e Turismo|Starhotels Splendid Venice (VE) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61933|391.0|0.1|null
Viaggi e Turismo|Starhotels Splendid Venice (VE) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61933|167.0|0.1|null
Viaggi e Turismo|Starhotels Splendid Venice (VE) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61933|457.0|0.1|null
Viaggi e Turismo|Starhotels Splendid Venice (VE) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61933|217.0|0.1|null
Viaggi e Turismo|Starhotels Terminus (NA) **** - Camera SUPERIOR DOPPIA/DUS (STR) + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61930|123.0|0.1|null
Viaggi e Turismo|Starhotels Terminus (NA) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61930|154.0|0.1|null
Viaggi e Turismo|Starhotels Tuscany (FI) **** - Camera CLASSIC DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61936|116.0|0.1|null
Viaggi e Turismo|Starhotels Tuscany (FI) **** - Camera CLASSIC DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61936|89.0|0.1|null
Viaggi e Turismo|Starhotels Tuscany (FI) **** - Camera CLASSIC TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61936|215.0|0.1|null
Viaggi e Turismo|Starhotels Tuscany (FI) **** - Camera CLASSIC TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61936|125.0|0.1|null
Viaggi e Turismo|Aquatis Aquarium-Vivarium - Adulto (> 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125773|27.2|0.03|0% - Escluso Art.74 ter D.P.R. 633/72
Viaggi e Turismo|Aquatis Aquarium-Vivarium - Ridotto (6-15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125773|18.4|0.03|null
Viaggi e Turismo|ARTIS Royal Zoo - Adulto (> 10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125770|24.2|0.03|null
Viaggi e Turismo|ARTIS Royal Zoo - Ridotto (3-9 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125770|19.4|0.03|null
Viaggi e Turismo|Cappelle Medicee - Salta la Coda - Unico (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125782|14.6|0.03|null
Viaggi e Turismo|Casa Batlló 10D - Biglietto Ingresso - Adulto (18-64)|https://bitq.it/v2/showcase/prestigioitalia?pp=111469|33.9|0.03|null
Viaggi e Turismo|Casa Batlló 10D - Biglietto Ingresso - Ridotto (13-17)|https://bitq.it/v2/showcase/prestigioitalia?pp=111469|18.4|0.03|null
Viaggi e Turismo|Casa Vicens - Adulto (18-64)|https://bitq.it/v2/showcase/prestigioitalia?pp=111466|17.5|0.03|null
Viaggi e Turismo|Monte Etna da Catania - Adulto (12-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=125756|53.3|0.03|null
Viaggi e Turismo|Monte Etna da Catania - Ridotto (3-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=125756|43.6|0.03|null
Viaggi e Turismo|Etna Nord - Ingresso + Guida - Adulto (12-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=125755|29.1|0.03|null
Viaggi e Turismo|Etna Nord - Ingresso + Guida - Ridotto (0-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=125755|24.2|0.03|null
Viaggi e Turismo|Fundació Joan Miró - Biglietto SaltaCoda - Adulto (15-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=111465|12.6|0.03|null
Viaggi e Turismo|Hard Rock Cafe Roma - Saltacoda + Burger + Contorno - Intero (0-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=125763|14.8|0.03|null
Viaggi e Turismo|Hard Rock Cafe Venezia - Saltacoda + Burger + Contorno - Intero (0-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=125764|15.7|0.03|null
Viaggi e Turismo|Hard Rock Cafe Firenze - Saltacoda + Burger + Contorno - Intero (0-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=125762|14.8|0.03|null
Viaggi e Turismo|LEGOLAND® Discovery Centre Berlin  - Unico|https://bitq.it/v2/showcase/prestigioitalia?pp=125775|18.4|0.03|null
Viaggi e Turismo|London Eye - Saltafila + Cinema 4D + Lounge - Adulto (> 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125777|40.7|0.03|null
Viaggi e Turismo|London Eye - Saltafila + Cinema 4D + Lounge - Ridotto (3-15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125777|37.8|0.03|null
Viaggi e Turismo|London Eye - Ingresso Standard + Cinema 4D - Adulto (> 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125776|29.1|0.03|null
Viaggi e Turismo|London Eye - Ingresso Standard + Cinema 4D - Ridotto (3-15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125776|26.2|0.03|null
Viaggi e Turismo|Museo de' Medici (Palazzo di Sforza Almeni) - Adulto (> 19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125781|8.8|0.03|null
Viaggi e Turismo|Museo de' Medici (Palazzo di Sforza Almeni) - Ridotto (7-18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125781|4.9|0.03|null
Viaggi e Turismo|Museo Ferruccio Lamborghini - Adulto (> 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125786|14.6|0.03|null
Viaggi e Turismo|Museo Ferruccio Lamborghini - Ridotto (6-15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125786|9.7|0.03|null
Viaggi e Turismo|Parc Güell - Biglietto Ingresso - Adulto (13-64)|https://bitq.it/v2/showcase/prestigioitalia?pp=111464|13.6|0.03|null
Viaggi e Turismo|Parc Güell - Biglietto Ingresso - Ridotto (7-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=111464|9.7|0.03|null
Viaggi e Turismo|Parc Güell - Ingresso + Guida ITA - Adulto (13-64)|https://bitq.it/v2/showcase/prestigioitalia?pp=111464|27.2|0.03|null
Viaggi e Turismo|Parc Güell - Ingresso + Guida ITA - Ridotto (7-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=111464|24.2|0.03|null
Viaggi e Turismo|Parco Zoologico di Parigi - Adulto (> 13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125767|19.4|0.03|null
Viaggi e Turismo|Parco Zoologico di Parigi - Ridotto (3-12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125767|14.6|0.03|null
Viaggi e Turismo|SEA LIFE Berlino - Adulto (> 15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125769|18.4|0.03|null
Viaggi e Turismo|SEA LIFE Berlino - Ridotto (3-14 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125769|14.6|0.03|null
Viaggi e Turismo|SEA LIFE Londra - Adulto (> 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125771|31.0|0.03|null
Viaggi e Turismo|SEA LIFE Londra - Ridotto (3-15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125771|29.1|0.03|null
Viaggi e Turismo|Teatro alla Scala e Museo con Audioguida - Unico|https://bitq.it/v2/showcase/prestigioitalia?pp=125780|13.1|0.03|null
Viaggi e Turismo|Vienna PASS - Vienna - Adulto (>19) - 1 Giorno|https://bitq.it/v2/showcase/prestigioitalia?pp=125765|76.5|0.03|null
Viaggi e Turismo|Vienna PASS - Vienna - Adulto (>19) - 2 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=125765|105.6|0.03|null
Viaggi e Turismo|Vienna PASS - Vienna - Adulto (>19) - 3 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=125765|134.6|0.03|null
Viaggi e Turismo|Vienna PASS - Vienna - Ridotto (6-18) - 1 Giorno|https://bitq.it/v2/showcase/prestigioitalia?pp=125765|38.3|0.03|null
Viaggi e Turismo|Vienna PASS - Vienna - Ridotto (6-18) - 2 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=125765|52.8|0.03|null
Viaggi e Turismo|Vienna PASS - Vienna - Ridotto (6-18) - 3 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=125765|67.3|0.03|null
Viaggi e Turismo|Warner Bros. Studio Tour - The Making of Harry Potter: A/R da Londra - Adulto (> 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125778|108.5|0.03|null
Viaggi e Turismo|Warner Bros. Studio Tour - The Making of Harry Potter: A/R da Londra - Bambino (3-4 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125778|47.5|0.03|null
Viaggi e Turismo|Warner Bros. Studio Tour - The Making of Harry Potter: A/R da Londra - Family (2+2)|https://bitq.it/v2/showcase/prestigioitalia?pp=125778|387.2|0.03|null
Viaggi e Turismo|Warner Bros. Studio Tour - The Making of Harry Potter: A/R da Londra - Ridotto (5-15 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125778|96.8|0.03|null
Viaggi e Turismo|Zoo Aquarium di Madrid - Adulto (> 8 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125772|23.3|0.03|null
Viaggi e Turismo|Zoo Aquarium di Madrid - Ridotto (3-7 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125772|18.3|0.03|null
Viaggi e Turismo|Zoo d'Amnéville  - Adulto (> 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125768|32.0|0.03|null
Viaggi e Turismo|Zoo d'Amnéville  - Ridotto (3-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125768|27.2|0.03|null
Viaggi e Turismo|Zoo di Barcellona- Ingresso - Adulto (13-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=111462|20.8|0.03|null
Viaggi e Turismo|Zoo di Barcellona- Ingresso - Ridotto (3-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=111462|11.7|0.03|null
Viaggi e Turismo|Citysightseeing Firenze - Adulto (>16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59633|26.6|5% - 11%|0% - a.74 quater - 633/72
Viaggi e Turismo|Citysightseeing Firenze - Bambino (5-16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59633|13.3|5% - 11%|null
Viaggi e Turismo|Citysightseeing Genova - Adulto (>16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59632|19.0|5% - 11%|null
Viaggi e Turismo|Citysightseeing Genova - Bambino (5-16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59632|9.5|5% - 11%|null
Viaggi e Turismo|Citysightseeing Milano - Adulto (>16 anni) - 1 Giorno|https://bitq.it/v2/showcase/prestigioitalia?pp=59631|20.9|5% - 11%|null
Viaggi e Turismo|Citysightseeing Milano - Adulto (>16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59631|23.75|5% - 11%|null
Viaggi e Turismo|Citysightseeing Milano - Adulto (>16 anni) - 72h|https://bitq.it/v2/showcase/prestigioitalia?pp=59631|26.6|5% - 11%|null
Viaggi e Turismo|Citysightseeing Milano - Bambino (5-16 anni) - 1 Giorno|https://bitq.it/v2/showcase/prestigioitalia?pp=59631|9.5|5% - 11%|null
Viaggi e Turismo|Citysightseeing Milano - Bambino (5-16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59631|9.5|5% - 11%|null
Viaggi e Turismo|Citysightseeing Milano - Bambino (5-16 anni) - 72h|https://bitq.it/v2/showcase/prestigioitalia?pp=59631|9.5|5% - 11%|null
Viaggi e Turismo|Citysightseeing Napoli - Adulto (>16 anni) - 24h|https://bitq.it/v2/showcase/prestigioitalia?pp=59636|21.85|5% - 11%|null
Viaggi e Turismo|Citysightseeing Napoli - Bambino (5-16 anni) - 24h|https://bitq.it/v2/showcase/prestigioitalia?pp=59636|10.93|5% - 11%|null
Viaggi e Turismo|Citysightseeing Palermo - Adulto (>16 anni) - 24h|https://bitq.it/v2/showcase/prestigioitalia?pp=59634|19.0|5% - 11%|null
Viaggi e Turismo|Citysightseeing Palermo - Bambino (5-16 anni) - 24h|https://bitq.it/v2/showcase/prestigioitalia?pp=59634|9.5|5% - 11%|null
Viaggi e Turismo|Citysightseeing Roma - Adulto (>16 anni) - 24h|https://bitq.it/v2/showcase/prestigioitalia?pp=59637|26.6|5% - 11%|null
Viaggi e Turismo|Citysightseeing Roma - Bambino (5-16 anni) - 24h|https://bitq.it/v2/showcase/prestigioitalia?pp=59637|13.3|5% - 11%|null
Viaggi e Turismo|Citysightseeing Torino - Adulto (>16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59635|23.75|5% - 11%|null
Viaggi e Turismo|Citysightseeing Torino - Bambino (5-16 anni) - 48h|https://bitq.it/v2/showcase/prestigioitalia?pp=59635|11.4|5% - 11%|null
Viaggi e Turismo|Firenze - Gita di un Giorno + Treno A/R - CitySightseeing Tour + Galleria degli Uffizi - Adulto (>12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59643|152.1|5% - 11%|null
Viaggi e Turismo|Firenze - Gita di un Giorno + Treno A/R - CitySightseeing Tour + Galleria degli Uffizi - Ridotto (4-12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59643|107.1|5% - 11%|null
Viaggi e Turismo|Firenze - Gita di un Giorno + Treno A/R - CitySightseeing Tour - Adulto (>12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59643|125.1|5% - 11%|null
Viaggi e Turismo|Firenze - Gita di un Giorno + Treno A/R - CitySightseeing Tour - Ridotto (4-12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59643|80.1|5% - 11%|null
Viaggi e Turismo|FoxTown Mendrisio partendo da Via Cusani (MI) - Andata 10:00 - Ritorno 17:15 - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59642|18.0|5% - 11%|null
Viaggi e Turismo|FoxTown Mendrisio partendo da Via Cusani (MI) - Andata 10:00 - Ritorno 17:15 - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59642|9.0|5% - 11%|null
Viaggi e Turismo|FoxTown Mendrisio partendo da Via Cusani (MI) - Andata 13:00 - Ritorno 20:30 - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59642|18.0|5% - 11%|null
Viaggi e Turismo|FoxTown Mendrisio partendo da Via Cusani (MI) - Andata 13:00 - Ritorno 20:30 - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59642|9.0|5% - 11%|null
Viaggi e Turismo|Roma - Gita di un Giorno + Treno A/R - CitySightseeing Tour + Museo Vaticano e Cappella Sistina - Adulto (>12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59644|215.1|5% - 11%|null
Viaggi e Turismo|Roma - Gita di un Giorno + Treno A/R - CitySightseeing Tour + Museo Vaticano e Cappella Sistina - Ridotto (4-12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59644|161.1|5% - 11%|null
Viaggi e Turismo|Roma - Gita di un Giorno + Treno A/R - CitySightseeing Tour - Adulto (>12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59644|179.1|5% - 11%|null
Viaggi e Turismo|Roma - Gita di un Giorno + Treno A/R - CitySightseeing Tour - Ridotto (4-12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59644|125.1|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 09:30 - Ritorno 18:00 - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|18.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 09:30 - Ritorno 18:00 - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|9.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 10:00 - Ritorno 18:30 - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|18.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 10:00 - Ritorno 18:30 - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|9.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 11:00 - Ritorno 21:00 - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|22.5|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 11:00 - Ritorno 21:00 - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|9.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 13:30 - Ritorno 22:00 - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|18.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - Andata 13:30 - Ritorno 22:00 - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|9.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - VIP SHOPPING PASS - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|36.0|5% - 11%|null
Viaggi e Turismo|Serravalle Shopping Outlet partendo da Piazza Duca D'Aosta (MI) - VIP SHOPPING PASS - Ridotto (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|27.0|5% - 11%|null
Cinema |Welcome To Rome - Un viaggio alla scoperta di Roma - Biglietto Adulto OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=9312|12.47|0.14|0% - FCI Art. 2 D.P.R 633/72
Cinema |Welcome To Rome - Un viaggio alla scoperta di Roma - Biglietto Ridotto OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=9313|10.32|0.14|0% - FCI Art. 2 D.P.R 633/73
Cinema |Cinema Europa - Bologna (BO) - Circuito Cinema Bologna |https://bitq.it/v2/showcase/prestigioitalia?pp=92880|6.4|0.25|0.1
Cinema |Cinema Europa - Bologna (BO) - Circuito Cinema Bologna - Carnet 02 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92909|12.6|0.25|0.1
Cinema |Cinema Europa - Bologna (BO) - Circuito Cinema Bologna - Carnet 05 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92881|31.0|0.25|0.1
Cinema |Cinema Europa - Bologna (BO) - Circuito Cinema Bologna - Carnet 10 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92910|61.0|0.25|0.1
Cinema |Multisala Odeon - Bologna (BO) - Circuito Cinema Bologna |https://bitq.it/v2/showcase/prestigioitalia?pp=92877|6.4|0.25|0.1
Cinema |Multisala Odeon - Bologna (BO) - Circuito Cinema Bologna - Carnet 02 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92911|12.6|0.25|0.1
Cinema |Multisala Odeon - Bologna (BO) - Circuito Cinema Bologna - Carnet 05 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92878|31.0|0.25|0.1
Cinema |Multisala Odeon - Bologna (BO) - Circuito Cinema Bologna - Carnet 10 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92912|61.0|0.25|0.1
Cinema |Rialto Studio - Bologna (BO) - Circuito Cinema Bologna |https://bitq.it/v2/showcase/prestigioitalia?pp=92883|6.4|0.25|0.1
Cinema |Rialto Studio - Bologna (BO) - Circuito Cinema Bologna - Carnet 02 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92913|12.6|0.25|0.1
Cinema |Rialto Studio - Bologna (BO) - Circuito Cinema Bologna - Carnet 05 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92884|31.0|0.25|0.1
Cinema |Rialto Studio - Bologna (BO) - Circuito Cinema Bologna - Carnet 10 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92914|61.0|0.25|0.1
Cinema |Roma d'Essai - Bologna (BO) - Circuito Cinema Bologna |https://bitq.it/v2/showcase/prestigioitalia?pp=92886|6.4|0.25|0.1
Cinema |Roma d'Essai - Bologna (BO) - Circuito Cinema Bologna - Carnet 02 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92915|12.6|0.25|0.1
Cinema |Roma d'Essai - Bologna (BO) - Circuito Cinema Bologna - Carnet 05 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92887|31.0|0.25|0.1
Cinema |Roma d'Essai - Bologna (BO) - Circuito Cinema Bologna - Carnet 10 ingressi 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=92916|61.0|0.25|0.1
Cinema |Cinema ADMIRAL (RM) - Biglietto OPEN 1 Ingresso 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=9371|6.4|5% - 8%|0.1
Cinema |Cinema ADMIRAL (RM) - Carnet 02 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92900|12.6|5% - 8%|0.1
Cinema |Cinema ADMIRAL (RM) - Carnet 05 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92901|31.0|5% - 8%|0.1
Cinema |Cinema ADMIRAL (RM) - Carnet 10 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92902|61.0|5% - 8%|0.1
Cinema |Cinema ATLANTIC (RM) - Biglietto OPEN 1 Ingresso 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=9372|6.4|5% - 8%|0.1
Cinema |Cinema ATLANTIC (RM) - Carnet 02 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92903|12.6|5% - 8%|0.1
Cinema |Cinema ATLANTIC (RM) - Carnet 05 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92904|31.0|5% - 8%|0.1
Cinema |Cinema ATLANTIC (RM) - Carnet 10 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92905|61.0|5% - 8%|0.1
Cinema |Cinema e Arena ADRIANO (RM) - Biglietto OPEN 1 Ingresso 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=9370|6.6|5% - 8%|0.1
Cinema |Cinema e Arena ADRIANO (RM) - Carnet 02 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92906|13.0|5% - 8%|0.1
Cinema |Cinema e Arena ADRIANO (RM) - Carnet 05 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92907|32.0|5% - 8%|0.1
Cinema |Cinema e Arena ADRIANO (RM) - Carnet 10 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92908|63.0|5% - 8%|0.1
Cinema |CINEPLEX PONTEDERA (PI) - Biglietto OPEN 1 Ingresso 2D|https://bitq.it/v2/showcase/prestigioitalia?pp=9373|6.4|5% - 8%|0.1
Cinema |CINEPLEX PONTEDERA (PI) - Carnet 02 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92897|12.6|5% - 8%|0.1
Cinema |CINEPLEX PONTEDERA (PI) - Carnet 05 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92898|31.0|5% - 8%|0.1
Cinema |CINEPLEX PONTEDERA (PI) - Carnet 10 Ingressi 2D OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=92899|61.0|5% - 8%|0.1
Cinema |Notorious Cinemas Gloria (MI) - 1 Biglietto OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=54006|6.7|22% - 37%|0.1
